URL,Version,Status,OIDs,Name,Title,Description,Used
http://fhir.de/CodeSystem/bfarm/alpha-id,null,active,,AlphaId,Alpha-ID,"Alpha-ID Platzhalter-CodeSystem","ValueSet/mii-vs-diagnose-alphaid"
http://fhir.de/CodeSystem/bfarm/atc,null,active,,Atc,ATC,"ATC Platzhalter-CodeSystem","ValueSet/mii-vs-medikation-atc"
http://fhir.de/CodeSystem/bfarm/icd-10-gm,null,active,,ICD10GM,ICD-10-GM,"ICD-10-GM Platzhalter-CodeSystem","ValueSet/mii-vs-diagnose-icd10gm"
http://fhir.de/CodeSystem/bfarm/ops,null,active,,OPS,OPS,"OPS Platzhalter-CodeSystem","ValueSet/ops-vs"
http://fhir.de/CodeSystem/icd-10-gm-mehrfachcodierungs-kennzeichen,1.5.4,active,,MehrfachkodierungsKennzeichen,Mehrfachkodierungs-Kennzeichen,"Zusatzkennzeichen für postkoordinierte ICD-10-gm-Codes","ValueSet/icd-10-gm-mehrfachcodierungs-kennzeichen"
http://hl7.org/fhir/CodeSystem/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.1378",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","ValueSet/medicationrequest-intent"
http://hl7.org/fhir/CodeSystem/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1377",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","ValueSet/medicationrequest-status"
http://hl7.org/fhir/action-cardinality-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.808",ActionCardinalityBehavior,ActionCardinalityBehavior,"Defines behavior for an action or a group for how many times that item may be repeated.","ValueSet/action-cardinality-behavior"
http://hl7.org/fhir/action-condition-kind,4.0.1,draft,"2.16.840.1.113883.4.642.4.816",ActionConditionKind,ActionConditionKind,"Defines the kinds of conditions that can appear on actions.","ValueSet/action-condition-kind"
http://hl7.org/fhir/action-grouping-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.800",ActionGroupingBehavior,ActionGroupingBehavior,"Defines organization behavior of a group.","ValueSet/action-grouping-behavior"
http://hl7.org/fhir/action-precheck-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.806",ActionPrecheckBehavior,ActionPrecheckBehavior,"Defines selection frequency behavior for an action or group.","ValueSet/action-precheck-behavior"
http://hl7.org/fhir/action-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.814",ActionRelationshipType,ActionRelationshipType,"Defines the types of relationships between actions.","ValueSet/action-relationship-type"
http://hl7.org/fhir/action-required-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.804",ActionRequiredBehavior,ActionRequiredBehavior,"Defines expectations around whether an action or action group is required.","ValueSet/action-required-behavior"
http://hl7.org/fhir/action-selection-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.802",ActionSelectionBehavior,ActionSelectionBehavior,"Defines selection behavior of a group.","ValueSet/action-selection-behavior"
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ValueSet/administrative-gender"
http://hl7.org/fhir/care-plan-activity-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.147",CarePlanActivityStatus,CarePlanActivityStatus,"Codes that reflect the current state of a care plan activity within its overall life cycle.","ValueSet/care-plan-activity-status"
http://hl7.org/fhir/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.4.513",DaysOfWeek,DaysOfWeek,"The days of the week.","ValueSet/days-of-week"
http://hl7.org/fhir/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.110",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","ValueSet/event-status,ValueSet/clinicalimpression-status"
http://hl7.org/fhir/event-timing,4.0.1,active,"2.16.840.1.113883.4.642.4.76",EventTiming,EventTiming,"Real world event relating to the schedule.","ValueSet/event-timing"
http://hl7.org/fhir/history-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.268",FamilyHistoryStatus,FamilyHistoryStatus,"A code that identifies the status of the family history record.","ValueSet/history-status"
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/observation-status"
http://hl7.org/fhir/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent,ValueSet/care-plan-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/resource-types,ValueSet/care-plan-activity-kind"
http://human-phenotype-ontology.org,1.0.0,active,"2.16.840.1.113883.6.339",HPO,Human Phenotype Ontology,"""The Human Phenotype Ontology (HPO) provides a standardized vocabulary of phenotypic abnormalities encountered in human disease. Each term in the HPO describes a phenotypic abnormality, such as Atrial septal defect. The HPO is currently being developed using the medical literature, Orphanet, DECIPHER, and OMIM. HPO currently contains over 13,000 terms and over 156,000 annotations to hereditary diseases. The HPO project and others have developed software for phenotype-driven differential diagnostics, genomic diagnostics, and translational research. The HPO is a flagship product of the Monarch Initiative, an NIH-supported international consortium dedicated to semantic integration of biomedical and model organism data with the ultimate goal of improving biomedical research. The HPO, as a part of the Monarch Initiative, is a central component of one of the 13 driver projects in the Global Alliance for Genomics and Health (GA4GH) strategic roadmap.""    Please see https://hpo.jax.org/app/download/ontology.    Releases, produced approximately every 2 months, can be found [here](https://github.com/obophenotype/human-phenotype-ontology/releases).","ValueSet/mii-vs-seltene-penetrance,ValueSet/mii-vs-seltene-hpo-inheritance-pattern,ValueSet/mii-vs-seltene-hpo-age-of-onset,ValueSet/mii-vs-seltene-hpo-severity,ValueSet/mii-vs-seltene-hpo-phenotypic-observation-codes"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/mii-vs-seltene-blutgruppe,ValueSet/observation-codes,ValueSet/mii-vs-seltene-hpo-presence-status"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/servicerequest-category,ValueSet/investigation-sets,ValueSet/clinical-findings,ValueSet/condition-stage,ValueSet/ips-target-site-uv-ips,ValueSet/additional-instruction-codes,ValueSet/participant-role,ValueSet/mii-vs-diagnose-bodystructure-snomed,ValueSet/clinicalimpression-prognosis,ValueSet/lebensphase-de,ValueSet/approach-site-codes,ValueSet/procedure-followup,ValueSet/device-action,ValueSet/mii-vs-seltene-syndrome-category,ValueSet/medication-codes,ValueSet/mii-vs-diagnose-diagnosecodes-snomed,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/procedure-code,ValueSet/medication-as-needed-reason,ValueSet/mii-vs-seltene-consanguinity,ValueSet/device-kind,ValueSet/performer-role,ValueSet/mii-vs-seltene-genetic-basis,ValueSet/referencerange-appliesto,ValueSet/route-codes,ValueSet/procedure-reason,ValueSet/mii-vs-seltene-symptom-change-status-combined,ValueSet/procedure-outcome,ValueSet/care-plan-activity-outcome,ValueSet/procedure-category,ValueSet/mii-vs-seltene-blutgruppe,ValueSet/condition-code,ValueSet/condition-stage-type,ValueSet/procedure-not-performed-reason,ValueSet/observation-methods,ValueSet/care-plan-category,ValueSet/condition-outcome,ValueSet/mii-vs-molgen-family-member-snomed,ValueSet/servicerequest-orderdetail,ValueSet/von-seltene-betroffen-vs,ValueSet/administration-method-codes,ValueSet/mii-vs-seltene-clinical-diagnosis-category,ValueSet/VitalSignDE-Kopfumfang-SNOMED-CT,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/action-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1246",ActionType,ActionType,"The type of action to be performed.","ValueSet/action-type"
http://terminology.hl7.org/CodeSystem/common-tags,1.0.1,active,"2.16.840.1.113883.4.642.1.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/condition-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.1,active,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
